student_id,attendance_pct,homework_pct,midterm_score,study_hours_per_week,pass
38.12,68.47,44.8,78.54,8.14,1
21.14,94.01,81.27,73.03,8.77,1
2.49,73.67,81.95,71.98,7.35,1
74.38,61.46,53.44,48.5,8.06,1
52.63,94.01,69.44,63.82,2.0,1
13.08,76.65,59.27,59.63,5.84,0
12.93,94.01,71.11,71.39,8.85,1
40.76,68.83,95.01,85.25,4.91,1
98.92,32.97,54.19,78.2,3.86,1
42.97,42.01,74.08,64.61,10.58,1
6.89,88.63,53.37,86.73,2.0,0
43.37,59.12,81.38,65.91,7.32,1
42.59,73.99,74.5,66.02,2.95,1
1.99,89.53,79.16,80.59,11.94,0
48.92,72.69,60.05,62.83,6.03,0
43.8,54.35,49.62,65.0,4.08,1
70.7,69.32,41.99,77.05,8.86,1
99.01,71.41,69.19,63.28,11.9,0
83.18,62.32,78.17,87.9,4.03,1
42.7,45.07,75.75,84.15,2.09,1
18.4,63.25,81.55,57.19,5.9,1
99.01,67.88,59.86,53.19,8.98,0
52.22,44.05,67.4,61.09,5.38,1
50.9,53.31,37.97,95.02,11.8,0
49.8,56.87,66.71,77.63,7.92,1
56.25,36.68,95.01,54.85,5.97,1
46.31,71.78,72.19,91.42,5.74,0
33.86,73.7,95.01,95.02,9.9,1
34.63,59.91,76.43,74.9,4.53,1
49.55,45.36,86.01,43.98,2.4,0
34.73,76.7,81.15,70.3,5.64,1
29.82,79.16,83.21,74.82,8.13,1
53.59,71.26,74.61,95.02,3.79,0
43.1,70.25,83.54,75.88,2.0,1
94.13,80.0,60.39,73.79,8.46,0
1.99,67.83,91.85,77.42,5.7,0
82.17,53.32,95.01,92.91,6.55,0
86.65,68.28,75.75,63.47,9.92,0
1.99,62.6,62.91,77.58,7.79,1
40.56,68.28,48.51,73.08,3.18,0
39.72,85.13,75.56,55.79,2.0,0
9.67,48.3,68.7,53.61,9.0,1
27.93,72.65,58.04,72.32,9.74,1
18.28,47.41,52.29,66.57,8.67,1
99.01,53.31,51.13,54.74,9.15,1
77.65,94.01,70.08,71.86,6.52,0
87.39,77.59,77.25,81.99,11.64,1
71.44,72.36,77.93,58.41,7.57,1
17.74,40.25,95.01,59.26,5.29,0
35.28,65.36,81.42,48.09,12.0,0
64.7,32.97,87.96,69.25,7.85,0
15.04,70.18,69.13,81.39,6.81,0
71.19,47.51,45.37,56.38,5.05,1
43.53,79.37,61.85,68.44,10.02,1
39.63,72.37,95.01,51.55,9.68,0
71.13,48.05,54.98,81.23,5.24,0
63.39,76.26,70.44,54.52,9.74,1
40.03,94.01,69.86,55.0,12.32,1
84.13,65.94,95.01,82.97,8.11,1
19.14,85.06,78.31,81.21,8.38,0
68.37,32.97,79.41,94.32,4.95,0
67.71,77.78,66.55,95.02,4.29,1
41.52,59.47,37.97,53.72,2.95,1
59.96,64.77,62.37,89.44,5.94,0
14.2,80.02,68.67,43.98,5.59,0
77.31,65.22,71.97,60.28,5.51,0
45.14,40.97,57.45,55.82,15.0,1
35.34,94.01,45.09,63.87,4.44,1
80.93,43.92,82.08,72.99,2.0,0
30.07,54.7,63.59,53.49,8.96,1
9.64,71.78,68.89,73.58,11.11,0
5.34,71.95,39.54,75.92,5.66,1
68.08,77.07,64.96,92.17,7.34,1
13.35,71.87,81.22,63.68,3.25,0
99.01,89.79,74.4,74.21,8.2,0
1.99,78.17,62.05,70.73,2.1,1
99.01,48.59,59.88,77.69,12.94,0
56.62,32.97,65.87,43.98,13.44,1
47.69,72.19,75.18,88.92,4.88,1
34.69,94.01,75.02,48.69,10.46,1
62.08,47.41,78.53,63.28,10.37,1
49.41,50.99,83.01,70.81,8.76,0
82.51,75.78,70.96,87.04,2.0,1
53.81,78.05,95.01,66.43,4.11,0
54.86,89.33,80.29,60.32,10.34,1
39.95,94.01,56.38,80.95,8.2,0
48.85,73.69,74.73,95.02,11.03,1
59.43,53.16,78.14,64.89,8.12,1
1.99,53.7,81.96,54.42,2.27,0
11.39,59.92,61.76,46.69,5.76,1
72.06,87.72,37.97,47.36,10.0,1
55.46,60.69,93.69,72.76,2.4,1
45.16,86.49,67.35,64.64,2.87,0
51.03,42.6,37.97,80.18,8.16,0
60.58,74.59,64.34,63.43,6.52,1
34.84,56.26,81.65,43.98,2.0,1
27.92,78.74,50.82,64.35,6.21,1
56.18,65.0,50.6,63.58,4.58,1
22.12,83.6,64.78,71.18,9.02,1
62.34,61.84,70.83,62.31,4.27,1
1.99,69.06,59.14,65.6,4.2,1
80.36,83.78,62.77,57.37,2.56,0
64.21,67.72,82.84,43.98,11.17,1
57.93,70.55,69.28,84.31,8.43,1
79.01,82.94,43.81,50.98,5.39,0
98.82,68.17,89.22,54.43,9.06,1
79.93,41.55,65.89,95.02,4.55,1
1.99,59.44,53.57,61.26,7.05,1
13.38,35.57,65.83,56.34,2.0,0
32.37,65.11,46.5,84.9,7.64,0
51.26,77.84,69.19,43.98,6.69,1
65.52,71.72,78.36,43.98,4.29,1
29.45,94.01,59.28,61.95,14.34,1
55.92,92.16,63.8,74.39,8.05,0
28.59,74.05,58.96,93.39,5.94,0
32.76,32.97,81.38,79.66,9.03,1
9.69,81.37,64.87,85.44,8.68,1
23.72,55.9,59.11,78.82,10.74,1
11.29,85.08,71.49,68.65,11.38,1
22.19,75.04,64.29,72.57,7.96,1
81.07,81.1,66.65,69.14,7.88,1
22.96,78.38,55.34,93.74,2.05,0
99.01,94.01,79.6,66.66,2.59,1
64.81,78.72,62.15,43.98,4.22,1
55.86,46.92,64.01,46.49,4.24,1
25.6,88.43,72.21,77.23,7.48,1
70.82,61.92,95.01,49.58,6.56,1
33.8,93.27,83.23,68.78,2.0,0
54.04,94.01,57.62,74.47,6.02,1
99.01,80.5,47.7,80.1,8.76,0
47.71,46.97,74.53,73.04,2.0,0
83.84,61.39,59.06,58.65,4.49,0
30.1,93.19,65.12,43.98,5.32,0
49.48,94.01,65.91,53.61,2.0,1
99.01,70.61,67.14,52.59,4.67,0
32.31,64.67,65.36,70.99,11.99,0
99.01,48.69,60.89,43.98,8.82,1
71.03,48.92,37.97,68.63,13.34,0
34.18,73.63,72.19,84.21,4.81,0
68.85,81.89,79.56,67.33,5.83,1
78.72,43.27,52.99,80.6,8.26,1
68.54,84.16,81.29,53.82,6.3,1
4.95,93.74,74.26,76.47,8.38,1
29.4,80.65,71.09,64.61,10.14,1
43.32,94.01,72.16,70.0,9.35,1
48.34,75.79,81.61,50.11,2.0,1
68.51,75.97,78.28,87.05,2.77,1
55.66,75.63,42.17,56.55,8.26,1
11.76,93.52,91.07,71.45,2.0,1
61.53,79.01,78.47,95.02,4.54,0
68.21,60.17,52.14,60.59,3.12,0
66.74,76.99,38.61,63.62,2.0,1
81.86,77.17,48.44,57.12,2.0,1
74.69,65.77,90.26,84.02,5.07,1
63.82,87.57,67.13,82.28,9.31,0
48.46,71.13,82.42,87.75,5.0,0
2.31,81.97,95.01,93.7,5.74,1
62.96,78.52,49.39,47.87,5.36,1
56.53,56.71,48.72,68.1,3.63,1
58.38,52.23,68.74,63.64,6.72,1
13.46,56.89,74.1,54.59,6.86,1
19.14,68.09,82.07,78.98,3.21,1
81.05,94.01,53.23,59.78,2.0,1
49.35,68.68,57.74,92.07,8.14,0
70.27,76.12,92.53,79.62,7.15,1
51.32,84.93,75.92,53.83,4.42,0
51.36,63.19,74.38,68.65,14.14,0
77.72,62.2,61.46,77.33,5.41,1
35.53,88.08,91.42,89.19,4.86,1
53.29,79.55,87.09,46.68,11.88,1
37.09,59.56,68.52,80.02,5.56,0
37.89,62.24,40.71,81.68,12.43,1
41.53,71.03,85.02,71.13,5.17,1
56.94,75.34,78.12,87.76,6.02,1
36.61,91.48,70.58,43.98,10.31,0
86.93,78.91,88.95,64.32,4.6,1
24.55,52.16,76.77,55.07,4.97,1
45.08,55.64,63.96,68.51,13.61,1
37.74,74.99,86.06,70.59,9.6,1
92.48,72.04,72.77,71.09,7.43,0
56.2,54.62,84.71,45.81,8.31,1
80.44,88.11,71.43,87.35,14.94,1
7.4,32.97,78.57,72.41,8.58,0
58.25,75.44,94.18,65.44,7.52,1
76.31,42.21,92.8,52.92,7.85,1
52.89,85.07,59.94,87.1,4.0,1
81.41,64.84,84.82,95.02,6.26,1
35.49,82.72,58.67,95.02,8.15,0
91.39,62.62,82.55,72.18,9.31,1
99.01,92.92,66.77,84.36,3.87,0
39.97,36.59,43.37,76.41,12.17,0
37.58,85.04,73.96,56.37,8.19,0
92.66,58.79,86.9,78.55,10.48,0
96.33,76.14,79.29,86.27,2.73,0
35.33,76.88,54.34,43.98,6.62,0
38.31,44.94,73.61,54.66,3.27,1
42.33,87.13,66.77,55.77,3.7,1
11.5,76.47,82.84,78.02,9.19,1
23.85,71.58,86.62,48.13,5.0,0
21.37,76.32,47.0,64.33,4.28,1
28.23,71.73,70.7,69.39,9.98,1
49.49,84.25,53.69,57.66,2.95,1
57.29,61.2,72.41,76.03,15.0,0
95.48,84.28,45.44,81.64,6.53,1
21.54,79.62,67.99,43.98,3.02,1
79.06,66.48,73.85,59.13,6.28,1
44.29,94.01,37.97,74.38,6.47,1
49.06,77.49,64.47,91.15,2.61,1
70.08,72.96,43.56,74.4,9.53,1
17.93,79.65,83.15,68.57,7.27,0
61.59,67.67,37.97,50.72,8.6,1
55.33,90.72,63.02,75.25,10.95,0
64.79,69.14,91.38,72.43,4.36,0
58.89,83.98,51.22,86.03,7.17,1
99.01,50.66,56.54,78.8,6.79,1
32.0,37.82,67.75,60.61,8.52,0
35.09,76.63,69.93,95.02,8.99,0
32.42,62.75,37.97,68.36,3.87,1
34.38,66.12,64.58,67.0,9.61,0
32.01,32.97,80.83,84.61,8.25,0
85.0,94.01,95.01,71.26,7.68,0
91.71,71.37,56.07,67.82,6.28,1
33.94,93.08,63.99,64.33,10.08,1
26.35,44.94,75.94,55.29,11.44,0
64.18,71.26,55.16,74.46,9.97,0
34.48,76.71,94.24,60.3,2.6,1
68.86,71.88,68.42,57.07,13.16,1
56.39,73.64,72.78,71.33,9.52,1
6.53,44.99,78.16,65.48,5.84,0
95.4,75.12,39.92,84.78,9.29,0
99.01,54.65,73.71,94.72,6.61,0
32.72,58.62,58.3,55.69,9.06,1
39.25,69.81,54.21,65.26,12.58,1
58.79,63.31,76.84,64.51,7.04,1
60.2,64.32,88.24,63.72,11.07,1
69.61,89.36,69.01,65.83,6.31,0
99.01,66.77,95.01,70.24,11.01,1
45.37,62.51,65.03,66.75,8.89,0
27.34,67.35,39.73,47.4,8.51,0
10.48,49.9,49.21,53.59,8.44,0
29.29,72.39,94.99,74.6,5.5,0
49.54,82.26,95.01,60.33,8.35,1
99.01,75.06,75.2,60.04,4.96,0
35.48,70.17,58.54,72.83,9.12,0
56.99,80.14,63.81,77.25,6.59,0
50.02,59.74,68.3,95.02,5.93,1
84.98,70.21,69.27,62.7,10.81,0
99.01,94.01,78.52,90.14,5.55,1
35.1,64.33,74.87,85.03,5.23,0
36.3,80.25,48.75,43.98,13.08,0
80.79,80.69,49.84,89.69,13.16,0
70.28,56.15,78.28,66.7,4.2,0
99.01,81.66,62.23,47.15,11.69,0
67.44,58.81,67.66,80.63,8.78,0
40.08,77.09,69.32,95.02,4.24,0
67.64,58.52,59.81,56.15,6.48,1
82.67,74.48,71.28,70.93,4.93,0
74.3,71.8,80.77,78.47,8.44,1
65.22,71.5,66.83,51.95,3.54,1
81.45,74.32,92.37,54.04,6.57,0
84.42,60.15,95.01,81.09,4.55,1
90.6,48.93,54.65,75.29,5.82,1
69.32,70.96,75.98,89.33,4.3,0
45.65,88.99,64.96,85.99,2.18,1
54.76,79.82,56.05,70.73,8.71,1
85.5,77.41,68.4,70.5,8.72,1
26.8,60.5,37.97,76.04,6.3,1
61.2,72.81,82.26,53.7,4.52,0
39.09,54.86,83.79,58.2,3.81,0
51.33,62.04,72.94,54.15,6.72,1
87.59,75.82,85.47,46.93,2.67,1
56.04,37.45,57.14,64.33,5.31,1
51.85,94.01,37.97,81.33,9.61,1
11.05,45.97,60.84,43.98,5.94,1
72.15,94.01,48.32,69.22,5.33,0
69.23,54.71,69.21,76.59,9.76,1
99.01,54.54,93.53,68.34,2.0,1
41.57,62.5,74.06,76.01,8.19,1
56.86,61.76,64.64,45.01,11.28,0
57.73,58.84,87.93,66.83,12.24,1
96.26,62.98,95.01,64.16,7.33,1
47.74,71.14,76.58,72.14,8.72,1
58.59,53.68,58.01,74.21,11.05,1
68.14,84.36,71.13,66.42,3.54,0
55.91,94.01,71.69,78.97,12.69,1
37.55,35.19,65.82,73.99,11.16,1
56.13,94.01,90.96,80.27,3.57,0
81.65,83.16,83.41,78.29,9.44,0
20.72,74.07,49.41,74.48,3.03,1
54.36,59.38,47.54,46.67,10.61,0
30.19,72.46,59.95,95.02,6.92,1
85.17,85.36,52.12,58.58,8.35,1
6.31,94.01,61.07,49.18,11.66,1
34.28,94.01,69.01,78.68,7.33,1
61.44,42.54,65.99,64.34,3.59,1
95.92,65.85,71.94,80.13,15.0,0
48.59,70.89,63.35,55.73,8.98,0
34.39,93.24,45.28,70.88,9.96,0
99.01,68.04,52.59,67.11,9.64,0
8.49,56.19,51.09,83.83,11.55,1
1.99,70.47,55.52,63.26,9.53,0
63.27,62.72,75.94,80.6,8.97,0
35.93,86.93,62.26,51.0,7.04,1
20.87,94.01,53.21,86.91,13.12,0
71.05,85.59,67.5,89.69,9.45,1
57.57,86.3,73.98,79.57,3.06,1
34.14,91.33,73.4,68.54,10.25,1
13.36,77.54,95.01,95.02,8.61,1
75.81,62.48,58.92,61.83,7.1,1
69.36,64.22,75.4,86.23,9.17,0
47.62,88.87,87.19,88.98,2.0,0
99.01,74.62,95.01,50.48,5.02,1
19.46,52.18,64.76,79.31,11.23,1
6.24,92.63,38.43,79.36,8.41,0
30.43,55.86,63.79,43.98,7.69,1
49.18,49.62,75.07,43.98,8.33,0
57.56,54.04,95.01,51.39,6.52,0
43.5,74.93,45.41,64.59,6.92,0
60.71,86.69,68.1,77.25,8.78,0
14.19,74.02,57.48,71.76,4.18,0
92.39,59.69,84.6,78.69,3.0,1
48.12,55.26,58.53,70.55,12.63,0
82.91,83.13,42.96,55.49,3.24,1
60.44,67.88,37.97,76.73,11.64,1
63.75,75.54,73.43,68.19,3.03,0
67.03,67.04,70.36,76.71,10.77,0
63.49,74.81,77.89,69.33,7.0,0
69.15,76.41,71.32,83.38,6.82,0
89.06,94.01,74.24,84.24,6.75,1
56.2,76.62,76.9,60.17,2.0,0
71.07,62.68,54.86,64.01,5.62,0
47.9,72.62,69.03,49.62,8.56,1
92.28,52.76,77.68,95.02,9.05,1
30.88,52.6,52.81,62.13,3.11,0
99.01,91.58,39.09,62.33,4.47,1
49.33,74.89,74.94,61.32,3.43,1
8.99,89.27,65.9,55.49,5.73,0
54.22,40.84,91.81,85.07,5.98,1
30.74,52.3,80.23,70.52,12.24,0
74.89,74.78,63.63,66.09,4.76,0
31.57,54.97,46.05,45.54,10.79,0
37.56,44.38,91.93,74.45,10.35,1
1.99,50.48,82.33,56.08,7.8,0
37.38,63.85,90.94,67.92,8.32,1
1.99,76.81,85.43,65.75,4.15,1
4.55,94.01,48.29,87.77,9.31,0
72.56,50.94,76.88,79.34,2.0,1
73.3,51.85,85.25,83.63,7.64,1
62.84,43.91,70.91,48.27,7.88,1
22.45,79.64,63.52,81.17,3.72,1
49.12,71.72,61.11,79.83,10.67,1
50.4,52.49,56.03,72.0,8.83,1
16.89,54.85,67.22,63.96,6.39,1
94.12,67.33,47.73,73.6,2.0,0
75.95,68.33,37.97,56.19,5.5,0
44.09,51.17,59.67,75.48,8.04,1
51.28,72.65,59.07,73.22,6.0,1
56.55,45.23,95.01,86.03,12.01,1
1.99,70.39,92.24,68.32,2.13,1
43.33,66.39,65.56,47.62,8.11,1
30.71,76.6,68.51,64.92,2.0,1
21.44,90.9,86.92,95.02,7.98,0
42.34,62.98,68.79,66.9,9.3,1
99.01,69.53,65.82,70.4,10.97,1
69.09,34.56,64.72,79.4,5.69,1
33.93,94.01,66.57,46.35,9.35,1
67.11,36.68,50.03,74.71,7.41,0
91.1,68.06,88.54,57.35,7.34,1
77.33,32.97,64.56,80.1,12.2,0
52.23,54.95,90.44,47.99,11.57,1
31.73,94.01,87.41,70.33,8.9,1
70.76,89.73,77.03,95.02,4.68,0
61.92,86.91,90.02,74.47,5.5,0
76.47,66.12,65.51,77.97,7.96,1
68.93,94.01,59.57,78.21,4.75,0
80.95,74.06,58.01,95.02,14.25,1
34.97,81.7,70.25,78.36,3.25,1
88.72,94.01,80.89,71.41,13.74,0
56.23,88.77,75.56,75.76,4.2,1
99.01,68.36,95.01,78.42,6.82,1
30.51,78.53,77.64,63.69,5.79,0
99.01,94.01,59.66,62.98,7.69,0
56.24,80.51,71.77,70.08,2.79,0
31.6,83.34,84.36,80.59,15.0,1
36.46,92.25,60.98,58.37,2.0,1
41.21,94.01,58.26,58.8,2.0,0
62.81,53.02,88.56,91.06,6.31,1
65.67,81.91,82.22,83.9,7.24,0
33.86,77.63,69.67,84.11,4.7,1
49.79,62.71,60.25,64.03,13.09,1
99.01,58.09,64.13,61.64,6.86,1
99.01,94.01,74.09,78.15,10.51,0
63.16,51.48,81.49,60.69,10.27,0
51.6,44.65,86.67,59.53,2.28,1
53.98,59.58,72.0,74.42,7.05,1
68.3,38.07,48.51,71.28,4.13,1
20.83,54.59,93.65,45.76,2.0,1
43.03,50.94,89.15,70.62,6.11,0
2.09,71.04,85.63,68.73,3.8,0
62.08,94.01,92.31,54.38,13.7,1
69.28,59.12,83.02,74.06,12.08,0
36.48,84.79,71.0,65.45,2.88,0
96.16,82.78,50.37,72.51,8.28,1
14.94,32.97,55.8,55.1,10.82,1
8.02,59.78,62.46,44.68,8.73,0
57.01,62.88,82.29,50.0,3.1,1
80.88,76.25,95.01,65.12,10.14,1
99.01,79.58,92.58,56.28,4.83,1
37.19,75.36,61.31,94.01,5.77,0
81.79,53.72,66.86,84.02,8.22,1
49.38,58.34,46.03,60.47,7.83,0
45.49,42.99,95.01,72.32,5.45,0
76.14,70.69,44.27,59.13,9.39,1
69.42,63.04,66.07,83.81,11.11,1
4.77,78.92,92.6,54.41,9.43,1
93.34,81.82,75.71,56.24,10.89,0
90.54,63.63,78.66,52.59,12.38,0
32.35,74.5,73.25,58.99,4.59,1
61.98,65.71,39.53,62.78,8.31,0
64.83,49.86,76.62,72.02,5.7,1
58.06,55.4,79.53,80.35,5.67,1
34.53,32.97,59.45,75.84,4.59,0
31.02,62.53,81.73,69.24,9.56,0
49.76,59.04,61.15,92.78,5.25,1
84.52,50.19,92.42,73.02,3.39,1
66.27,83.98,68.32,70.53,8.27,0
39.75,78.81,78.66,77.4,2.28,1
72.89,79.29,74.09,95.02,4.52,0
1.99,81.73,81.33,61.04,6.61,1
83.83,69.49,70.88,64.93,6.75,0
1.99,69.31,81.24,72.79,2.0,0
39.99,84.17,81.09,86.72,5.48,1
18.02,81.3,48.23,50.95,13.07,0
12.94,87.66,80.15,64.54,5.71,1
84.18,68.75,61.32,88.19,5.75,0
36.93,52.11,66.36,62.92,8.2,0
60.55,73.71,64.78,92.54,6.59,0
49.14,59.31,62.14,94.51,4.4,1
64.34,81.06,92.74,64.6,12.94,0
52.73,74.6,45.66,66.82,5.41,1
13.28,70.43,37.97,76.83,10.11,1
79.4,62.6,59.51,62.89,2.0,0
36.18,87.18,65.8,65.96,2.27,1
5.34,85.83,55.28,54.64,10.5,1
38.08,59.63,52.88,57.78,9.75,1
94.04,47.84,80.83,95.02,6.6,0
75.17,72.69,70.95,75.14,10.23,0
40.39,90.45,95.01,59.41,2.16,0
40.37,47.25,55.61,71.37,4.43,1
41.17,77.82,75.56,83.67,11.29,0
99.01,55.03,78.49,79.28,7.42,1
61.58,51.57,64.12,95.02,9.28,1
62.98,85.96,50.79,67.04,8.1,1
80.39,81.0,67.42,56.26,5.25,0
57.43,66.83,78.45,84.69,7.74,1
42.98,83.46,57.72,68.31,7.41,0
44.8,81.59,64.9,67.93,6.64,1
48.42,43.29,66.87,52.43,8.0,0
49.42,71.01,55.55,54.73,10.69,1
71.61,94.01,91.01,95.02,11.11,1
52.01,77.88,71.76,92.39,3.69,0
71.75,32.97,65.62,82.86,6.69,1
48.16,50.62,82.89,59.48,4.47,1
52.78,87.1,71.63,62.16,3.37,1
1.99,59.69,89.49,61.86,10.09,1
77.08,89.31,54.11,95.02,2.07,0
60.55,94.01,79.26,75.2,7.09,1
79.45,65.32,68.62,67.2,9.47,1
1.99,58.61,91.88,52.76,8.73,1
99.01,51.76,85.47,86.17,10.37,0
46.45,82.9,73.97,61.84,11.92,0
82.65,58.88,74.12,57.8,5.86,0
20.33,62.42,67.62,58.92,4.88,1
68.28,49.95,88.31,69.73,10.79,1
19.94,61.88,59.94,73.62,5.3,1
32.4,57.05,68.01,46.98,3.99,0
99.01,34.53,79.81,68.57,7.48,0
44.97,54.72,56.42,63.73,8.74,1
56.81,82.69,51.78,58.67,4.24,1
75.74,93.33,84.48,78.42,7.17,0
64.88,67.64,44.6,68.5,5.03,1
54.86,70.11,84.86,43.98,9.36,1
61.09,74.57,63.31,57.12,2.0,1
99.01,94.01,48.42,73.33,8.32,0
48.83,51.69,92.26,53.85,4.79,1
56.33,47.24,38.42,49.44,8.69,0
80.98,68.61,88.05,87.9,9.84,1
82.57,76.48,95.01,89.87,7.69,0
84.94,68.93,95.01,64.53,9.65,0
69.03,45.43,63.79,64.6,7.02,0
17.34,85.14,95.01,74.56,11.83,1
97.89,67.08,88.4,51.32,2.55,0
17.24,79.31,54.99,65.38,5.08,0
59.28,94.01,52.44,80.28,2.98,1
28.62,43.69,73.28,55.13,7.63,1
48.64,39.19,78.29,80.53,6.06,1
60.04,79.5,86.74,81.98,12.25,1
59.82,33.61,85.98,76.58,9.47,1
62.74,62.46,72.81,95.02,2.93,1
97.32,59.44,60.5,93.69,12.94,1
63.66,75.87,84.53,54.97,4.18,1
43.42,57.76,88.21,65.26,8.31,0
78.47,78.2,71.42,74.09,3.18,0
85.01,50.69,65.81,57.45,2.0,0
14.89,47.6,60.86,79.68,10.63,1
67.83,69.86,43.84,89.15,14.68,1
70.84,71.38,56.7,54.65,2.9,0
41.87,74.73,93.63,60.84,7.22,1
90.41,94.01,69.73,53.59,7.4,1
46.15,92.13,58.93,59.33,4.46,0
54.14,77.49,68.58,62.02,10.2,1
45.48,83.81,62.79,71.05,4.22,1
50.95,74.15,76.51,64.59,8.72,1
18.7,90.34,63.01,69.5,2.04,1
8.72,75.94,68.17,43.98,7.8,0
96.76,59.77,37.97,63.5,6.68,1
25.93,56.24,52.3,83.44,6.61,1
21.74,89.84,74.3,71.71,10.8,0
1.99,66.29,66.49,47.62,7.47,0
31.96,94.01,78.95,63.63,2.0,1
12.12,50.02,73.29,73.38,8.96,1
98.14,91.61,92.91,59.19,14.21,1
79.8,61.99,37.97,76.73,5.98,0
30.54,76.71,68.0,91.5,4.74,1
99.01,46.54,79.93,59.8,7.94,0
78.98,37.07,70.4,78.64,9.85,0
41.08,94.01,64.62,55.74,9.26,1
1.99,61.78,61.56,71.14,4.89,1
99.01,86.91,58.08,76.04,14.24,1
10.19,57.93,61.54,50.38,2.0,0
2.76,86.94,53.41,79.29,7.54,1
80.17,61.95,64.5,51.84,10.45,0
99.01,48.15,54.85,78.03,8.12,0
90.66,80.93,87.69,76.19,6.36,1
66.86,86.19,54.39,56.49,4.12,1
67.75,80.82,95.01,53.47,8.85,1
75.26,66.96,85.26,78.23,11.55,1
72.52,38.65,89.08,43.98,6.86,1
58.66,50.65,68.5,75.8,8.41,0
53.52,57.13,49.72,82.71,11.48,0
48.68,64.96,40.1,73.75,12.21,0
28.63,89.48,83.3,75.76,12.26,1
42.36,67.45,67.39,43.98,2.81,1
1.99,32.97,61.41,59.53,11.47,1
47.65,32.97,80.2,62.7,7.23,1
21.82,57.26,95.01,48.6,10.43,0
18.48,60.46,69.69,60.69,14.94,0
55.72,75.8,87.87,71.99,5.81,0
90.88,43.88,66.37,49.03,8.08,1
77.14,45.11,85.46,62.09,4.01,0
4.94,77.53,70.75,56.9,8.37,0
21.79,93.07,84.46,77.72,9.56,1
77.79,34.86,79.6,46.14,2.0,1
22.0,55.95,58.11,74.0,3.93,1
43.98,89.14,45.48,66.22,7.49,1
66.46,85.99,37.97,90.89,8.02,1
22.41,53.18,76.08,86.76,2.0,0
53.56,89.99,92.01,54.16,7.6,1
11.8,70.31,79.05,65.35,9.63,1
33.05,81.17,92.53,67.44,8.33,0
59.78,57.09,95.01,43.98,7.21,0
4.28,74.68,77.72,55.99,6.2,1
63.28,48.94,37.97,70.45,9.49,0
49.93,59.86,49.18,56.23,12.91,1
66.53,64.28,57.5,66.13,9.73,1
57.0,71.99,45.46,67.28,6.17,1
90.08,94.01,40.94,64.06,7.34,0
54.13,94.01,68.39,74.77,2.0,0
38.04,62.67,49.2,73.73,12.08,0
54.05,94.01,55.51,54.24,5.59,1
66.26,49.94,73.71,76.49,6.03,0
51.92,76.57,54.22,88.51,11.68,1
51.68,57.42,70.15,87.7,3.8,1
30.13,61.56,64.35,90.29,5.35,0
31.27,94.01,87.31,94.83,2.0,1
9.81,62.69,58.03,93.46,5.53,0
99.01,58.05,45.98,49.97,6.67,1
14.41,51.86,63.65,61.69,7.88,1
30.4,55.94,95.01,71.29,14.74,1
29.66,44.42,95.01,71.63,6.48,0
76.46,73.45,95.01,54.56,8.98,0
41.94,73.14,76.17,62.76,4.41,0
86.7,75.48,72.26,79.51,10.95,0
30.96,69.32,51.92,83.08,4.88,1
58.59,59.5,76.84,61.01,14.67,1
26.27,57.93,45.93,65.13,11.63,1
99.01,72.33,65.77,78.83,6.47,0
16.05,68.61,75.94,66.43,8.74,1
59.49,58.3,58.76,43.98,4.51,1
68.89,64.46,76.39,66.34,2.0,1
62.5,94.01,60.0,59.84,3.64,0
45.12,94.01,37.97,66.31,9.35,1
46.73,65.63,82.08,91.68,3.69,0
51.77,56.57,79.79,77.31,12.06,1
46.24,68.76,58.83,60.21,7.01,1
78.46,89.57,67.54,67.87,6.43,1
99.01,68.75,95.01,53.88,7.72,0
34.33,75.79,81.15,84.03,4.68,0
10.76,57.91,58.53,62.49,6.62,1
47.94,48.93,75.01,86.45,9.74,0
99.01,82.96,78.95,88.06,6.25,1
27.18,72.96,63.59,87.42,13.39,0
98.05,81.1,66.19,77.16,3.72,1
99.01,39.32,39.39,78.77,3.38,0
34.44,94.01,66.34,79.16,7.92,0
67.01,73.97,47.17,73.94,4.68,1
97.74,37.62,48.74,54.19,9.48,1
39.5,86.94,61.67,43.98,8.37,1
44.59,62.93,77.05,85.93,5.98,1
33.62,70.06,37.97,70.33,6.07,1
21.06,61.09,63.28,53.11,2.0,1
31.66,67.79,44.19,69.51,5.86,0
14.99,68.68,95.01,71.68,8.82,1
51.49,40.04,44.01,53.86,11.34,0
28.16,84.8,67.44,54.17,3.49,1
57.28,71.51,48.08,72.4,14.7,0
5.36,77.4,75.35,64.75,9.04,0
60.1,83.92,37.97,67.67,15.0,1
74.68,71.65,93.13,63.46,2.0,1
1.99,75.36,95.01,47.52,7.87,0
61.35,43.56,88.49,62.11,9.21,0
86.12,54.86,71.07,46.75,8.93,0
15.41,71.02,62.21,81.16,3.97,1
99.01,72.8,51.67,49.09,6.58,1
62.66,76.59,47.35,55.93,2.0,0
30.05,94.01,58.25,49.2,3.17,0
48.88,67.86,78.29,74.29,5.51,1
66.7,75.93,59.98,84.06,8.08,1
52.71,70.56,65.64,85.5,8.42,1
66.13,65.11,73.48,63.54,10.92,0
23.79,65.8,85.37,71.42,2.0,1
55.41,55.68,95.01,74.37,13.25,1
9.49,67.45,41.38,60.41,9.63,1
47.27,65.66,95.01,60.48,7.32,0
